db_id,db_name,db_file_path,disk_file_path,match_type,confidence,new_path,reason
cdaf9366-de6a-46d3-94c7-443a40099eea,"Invoice - ECE6-2024-04-CLEANING-2","bills/invoice-ece6-2024-04-cleaning-2-d823dbc9.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
2d12aa8b-d87d-4086-b877-a0067f44e84d,"Invoice - ECE6-2024-04-LANDSCAPING","bills/invoice-ece6-2024-04-landscaping-ad586c8e.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
a5dd4ac0-3610-4129-991f-41f2c82f495d,"Invoice - ECE6-2024-05-INSURANCE-1","bills/invoice-ece6-2024-05-insurance-1-fe7559d1.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
e79f4a1c-2d0a-411b-9181-79516cc628b6,"Invoice - ECE6-2024-05-MAINTENANCE-1","bills/invoice-ece6-2024-05-maintenance-1-7e7b9b33.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
3d80f471-8a01-464b-80b4-462e5e692e59,"Receipt - ECE6-2024-05-CLEANING-2","bills/receipt-ece6-2024-05-cleaning-2-a92a8e73.txt","bills/invoice-17f6-2024-01-cleaning-2.txt",pattern,90,"bills/invoice-17f6-2024-01-cleaning-2.txt","Matched identifiers: 2024, cleaning"
7c6bc55c-8a9d-4073-88ed-c93c41efb1db,"Invoice - ECE6-2024-05-LANDSCAPING-2","bills/invoice-ece6-2024-05-landscaping-2-1fb8b56b.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
cfb991a8-e7aa-4fdd-b31c-a1613040513a,"Receipt - ECE6-2024-06-INSURANCE","bills/receipt-ece6-2024-06-insurance-0f05e9e5.txt","bills/invoice-17f6-2024-01-insurance-2.txt",pattern,90,"bills/invoice-17f6-2024-01-insurance-2.txt","Matched identifiers: 2024, insurance"
64eb6bb8-fa5f-41fe-8a96-12f6fc6713a3,"Receipt - ECE6-2024-03-MAINTENANCE","bills/receipt-ece6-2024-03-maintenance-c8974594.txt","bills/invoice-17f6-2024-02-maintenance.txt",pattern,90,"bills/invoice-17f6-2024-02-maintenance.txt","Matched identifiers: 2024, maintenance"
f478eb22-975a-437a-a24e-df420e875e51,"Receipt - ECE6-2024-03-LANDSCAPING","bills/receipt-ece6-2024-03-landscaping-4c2a9204.txt","bills/invoice-17f6-2024-01-landscaping.txt",pattern,90,"bills/invoice-17f6-2024-01-landscaping.txt","Matched identifiers: 2024, landscaping"
e0bcf468-e2c9-4b23-b5a1-8ecb11c56d82,"Receipt - ECE6-2024-04-INSURANCE-2","bills/receipt-ece6-2024-04-insurance-2-ff2036a9.txt","bills/invoice-17f6-2024-01-insurance-2.txt",pattern,90,"bills/invoice-17f6-2024-01-insurance-2.txt","Matched identifiers: 2024, insurance"
e5d65dc5-ef7b-4abe-b16c-c97473d529e4,"Invoice - ECE6-2024-04-MAINTENANCE-2","bills/invoice-ece6-2024-04-maintenance-2-663b32fc.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
771d2054-7916-4ec1-8f1b-ba20e4dfcc34,"Invoice - ECE6-2024-04-CLEANING-1","bills/invoice-ece6-2024-04-cleaning-1-cbdd488b.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
58767014-6f88-40bb-bb0b-8c49bb15e4a4,"Receipt - ECE6-2024-05-INSURANCE-2","bills/receipt-ece6-2024-05-insurance-2-d68a1215.txt","bills/invoice-17f6-2024-01-insurance-2.txt",pattern,90,"bills/invoice-17f6-2024-01-insurance-2.txt","Matched identifiers: 2024, insurance"
cdaaf3bc-2bbb-47d6-87bb-95a07412d45a,"Receipt - ECE6-2024-05-MAINTENANCE-2","bills/receipt-ece6-2024-05-maintenance-2-3bd25793.txt","bills/invoice-17f6-2024-02-maintenance.txt",pattern,90,"bills/invoice-17f6-2024-02-maintenance.txt","Matched identifiers: 2024, maintenance"
016ffae6-b5c0-4f2b-8203-addfcb9545da,"Receipt - ECE6-2024-05-CLEANING-1","bills/receipt-ece6-2024-05-cleaning-1-fc095781.txt","bills/invoice-17f6-2024-01-cleaning-2.txt",pattern,90,"bills/invoice-17f6-2024-01-cleaning-2.txt","Matched identifiers: 2024, cleaning"
67612ca7-3fd7-4c6a-a472-b2366cba7f1d,"Receipt - ECE6-2024-05-LANDSCAPING-1","bills/receipt-ece6-2024-05-landscaping-1-448aabcc.txt","bills/invoice-17f6-2024-01-landscaping.txt",pattern,90,"bills/invoice-17f6-2024-01-landscaping.txt","Matched identifiers: 2024, landscaping"
337769da-45f1-484e-8903-fad555718611,"Invoice - ECE6-2024-06-MAINTENANCE","bills/invoice-ece6-2024-06-maintenance-d5082af7.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
31526b1b-5205-48e6-9388-ad04d6f8c26d,"Receipt - ECE6-2024-06-CLEANING-1","bills/receipt-ece6-2024-06-cleaning-1-366e3fa1.txt","bills/invoice-17f6-2024-01-cleaning-2.txt",pattern,90,"bills/invoice-17f6-2024-01-cleaning-2.txt","Matched identifiers: 2024, cleaning"
01e4e333-de93-40ee-9b4a-69e478557cbd,"Receipt - ECE6-2024-06-CLEANING-2","bills/receipt-ece6-2024-06-cleaning-2-9f97838a.txt","bills/invoice-17f6-2024-01-cleaning-2.txt",pattern,90,"bills/invoice-17f6-2024-01-cleaning-2.txt","Matched identifiers: 2024, cleaning"
852b93f1-cec1-43c7-bf5f-e6e231b9ae3c,"Receipt - ECE6-2024-06-LANDSCAPING","bills/receipt-ece6-2024-06-landscaping-7d32f3f2.txt","bills/invoice-17f6-2024-01-landscaping.txt",pattern,90,"bills/invoice-17f6-2024-01-landscaping.txt","Matched identifiers: 2024, landscaping"
35ce0014-2bae-4090-9e6a-6483abed255c,"Receipt - ECE6-2024-07-INSURANCE","bills/receipt-ece6-2024-07-insurance-ed1bad17.txt","bills/invoice-17f6-2024-01-insurance-2.txt",pattern,90,"bills/invoice-17f6-2024-01-insurance-2.txt","Matched identifiers: 2024, insurance"
002f1627-fc3b-4288-9592-4592072c9d6a,"Invoice - ECE6-2024-07-MAINTENANCE-2","bills/invoice-ece6-2024-07-maintenance-2-107c9501.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
1a959eea-7694-4351-8654-a70389f1051a,"Invoice - ECE6-2024-07-LANDSCAPING","bills/invoice-ece6-2024-07-landscaping-c4658bb9.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
0730dffd-9855-45bb-9274-3e50f5129ca0,"Receipt - ECE6-2024-08-INSURANCE","bills/receipt-ece6-2024-08-insurance-528d7f8c.txt","bills/invoice-17f6-2024-01-insurance-2.txt",pattern,90,"bills/invoice-17f6-2024-01-insurance-2.txt","Matched identifiers: 2024, insurance"
e45c6325-d21b-4aa7-b9b5-3513382bedfd,"Invoice - ECE6-2024-08-MAINTENANCE-2","bills/invoice-ece6-2024-08-maintenance-2-bc44d29d.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
36139cb2-b51f-4f6c-be0c-84782646d88a,"Receipt - ECE6-2024-08-LANDSCAPING-2","bills/receipt-ece6-2024-08-landscaping-2-d16eb209.txt","bills/invoice-17f6-2024-01-landscaping.txt",pattern,90,"bills/invoice-17f6-2024-01-landscaping.txt","Matched identifiers: 2024, landscaping"
d095361f-5811-4e30-bd2b-5c71980fb5e3,"Invoice - ECE6-2024-09-INSURANCE-2","bills/invoice-ece6-2024-09-insurance-2-b48ec48a.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
662949c1-0275-4360-9fca-28fa58293a3b,"Invoice - ECE6-2024-07-MAINTENANCE-1","bills/invoice-ece6-2024-07-maintenance-1-f3638ddd.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
e5e1cb64-9883-4f68-8b42-61d960dc3912,"Receipt - ECE6-2024-07-CLEANING","bills/receipt-ece6-2024-07-cleaning-59a688e6.txt","bills/invoice-17f6-2024-01-cleaning-2.txt",pattern,90,"bills/invoice-17f6-2024-01-cleaning-2.txt","Matched identifiers: 2024, cleaning"
2abc4e46-d94a-48c4-8b9a-e18354e7ca6f,"Receipt - ECE6-2024-08-MAINTENANCE-1","bills/receipt-ece6-2024-08-maintenance-1-6747193f.txt","bills/invoice-17f6-2024-02-maintenance.txt",pattern,90,"bills/invoice-17f6-2024-02-maintenance.txt","Matched identifiers: 2024, maintenance"
461700d7-3ed6-42e7-81e2-7d7b39a9aef8,"Receipt - ECE6-2024-08-CLEANING","bills/receipt-ece6-2024-08-cleaning-be47ecb2.txt","bills/invoice-17f6-2024-01-cleaning-2.txt",pattern,90,"bills/invoice-17f6-2024-01-cleaning-2.txt","Matched identifiers: 2024, cleaning"
9673ad09-f1d4-446f-bb2e-90eb24a0304a,"Receipt - ECE6-2024-08-LANDSCAPING-1","bills/receipt-ece6-2024-08-landscaping-1-072d6b48.txt","bills/invoice-17f6-2024-01-landscaping.txt",pattern,90,"bills/invoice-17f6-2024-01-landscaping.txt","Matched identifiers: 2024, landscaping"
34c6d258-ba8c-433b-b3ce-89da29426f3a,"Invoice - ECE6-2024-09-INSURANCE-1","bills/invoice-ece6-2024-09-insurance-1-1528e3d9.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
dcdb20dd-1cfb-43bb-a4f0-6c3b4e34c13e,"Invoice - ECE6-2024-09-MAINTENANCE","bills/invoice-ece6-2024-09-maintenance-fc4f88ee.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
e66e1b19-7c63-4ced-8c73-09fd5be5aeaa,"Invoice - ECE6-2024-09-CLEANING","bills/invoice-ece6-2024-09-cleaning-d8c64f96.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
9fb2dd1a-e8c3-40d9-926a-3232fb2cdfb2,"Receipt - ECE6-2024-09-LANDSCAPING-2","bills/receipt-ece6-2024-09-landscaping-2-2f74a9ac.txt","bills/invoice-17f6-2024-01-landscaping.txt",pattern,90,"bills/invoice-17f6-2024-01-landscaping.txt","Matched identifiers: 2024, landscaping"
04d1db25-7f1b-4a1a-a127-d67c4054ad34,"Receipt - ECE6-2024-09-LANDSCAPING-1","bills/receipt-ece6-2024-09-landscaping-1-fee8655f.txt","bills/invoice-17f6-2024-01-landscaping.txt",pattern,90,"bills/invoice-17f6-2024-01-landscaping.txt","Matched identifiers: 2024, landscaping"
16bdd147-adb7-4ed2-ba7a-4b06969ee1ab,"Receipt - ECE6-2024-10-MAINTENANCE-1","bills/receipt-ece6-2024-10-maintenance-1-a8c5a498.txt","bills/invoice-17f6-2024-02-maintenance.txt",pattern,90,"bills/invoice-17f6-2024-02-maintenance.txt","Matched identifiers: 2024, maintenance"
ef66bd08-941e-4a56-a061-9303865a54ff,"Receipt - ECE6-2024-11-MAINTENANCE-1","bills/receipt-ece6-2024-11-maintenance-1-ea30b8c2.txt","bills/invoice-17f6-2024-02-maintenance.txt",pattern,90,"bills/invoice-17f6-2024-02-maintenance.txt","Matched identifiers: 2024, maintenance"
4e7fd0d1-efa1-4a13-bfb5-69fe7a40ccd7,"Receipt - ECE6-2024-11-CLEANING-2","bills/receipt-ece6-2024-11-cleaning-2-784875e8.txt","bills/invoice-17f6-2024-01-cleaning-2.txt",pattern,90,"bills/invoice-17f6-2024-01-cleaning-2.txt","Matched identifiers: 2024, cleaning"
136cd830-fa44-4730-b4ff-a3363d7ce5f5,"Invoice - ECE6-2024-11-LANDSCAPING-1","bills/invoice-ece6-2024-11-landscaping-1-5deb7fd0.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
3d072eb1-cd9b-4971-af89-9c09c93c3a81,"Receipt - ECE6-2024-12-INSURANCE-2","bills/receipt-ece6-2024-12-insurance-2-09bb1b2b.txt","bills/invoice-17f6-2024-01-insurance-2.txt",pattern,90,"bills/invoice-17f6-2024-01-insurance-2.txt","Matched identifiers: 2024, insurance"
d0053999-4de2-41d9-bc0e-492eb2cd83fc,"Receipt - ECE6-2024-12-MAINTENANCE-2","bills/receipt-ece6-2024-12-maintenance-2-80d56f39.txt","bills/invoice-17f6-2024-02-maintenance.txt",pattern,90,"bills/invoice-17f6-2024-02-maintenance.txt","Matched identifiers: 2024, maintenance"
99f44078-6059-461e-8371-ab28a40728e0,"Receipt - ECE6-2024-12-LANDSCAPING-1","bills/receipt-ece6-2024-12-landscaping-1-85d4cef1.txt","bills/invoice-17f6-2024-01-landscaping.txt",pattern,90,"bills/invoice-17f6-2024-01-landscaping.txt","Matched identifiers: 2024, landscaping"
72366d95-e0f6-4654-9d15-6fb6b47ed8b1,"Receipt - ECE6-2024-10-INSURANCE","bills/receipt-ece6-2024-10-insurance-314c8c40.txt","bills/invoice-17f6-2024-01-insurance-2.txt",pattern,90,"bills/invoice-17f6-2024-01-insurance-2.txt","Matched identifiers: 2024, insurance"
dc0acad1-72a9-4f72-9cd5-c6ead46ac0bf,"Invoice - ECE6-2024-10-MAINTENANCE-2","bills/invoice-ece6-2024-10-maintenance-2-61d5b831.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
535f5c88-f91c-4a44-86f5-ece4fd8aca38,"Receipt - ECE6-2024-10-CLEANING","bills/receipt-ece6-2024-10-cleaning-0f90f172.txt","bills/invoice-17f6-2024-01-cleaning-2.txt",pattern,90,"bills/invoice-17f6-2024-01-cleaning-2.txt","Matched identifiers: 2024, cleaning"
a10cb967-81a1-434a-a78a-7031ecb69f20,"Invoice - ECE6-2024-10-LANDSCAPING","bills/invoice-ece6-2024-10-landscaping-9332cbaa.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
b303a140-b86f-4667-aadf-6377eb7c2a0f,"Invoice - ECE6-2024-11-INSURANCE","bills/invoice-ece6-2024-11-insurance-2ee08477.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
7e2a0a4b-a92c-4315-9120-20b5cba2ed7a,"Receipt - ECE6-2024-11-MAINTENANCE-2","bills/receipt-ece6-2024-11-maintenance-2-89bb56de.txt","bills/invoice-17f6-2024-02-maintenance.txt",pattern,90,"bills/invoice-17f6-2024-02-maintenance.txt","Matched identifiers: 2024, maintenance"
a47254b1-2f13-4bc7-b3f5-689399f1cb6b,"Invoice - ECE6-2024-11-CLEANING-1","bills/invoice-ece6-2024-11-cleaning-1-b8082aa7.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
85f3580c-a723-4e8e-be92-9d0e62aae341,"Invoice - ECE6-2024-11-LANDSCAPING-2","bills/invoice-ece6-2024-11-landscaping-2-624dddbb.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
fc54b098-fcde-49fa-a31a-a401286be654,"Invoice - ECE6-2024-12-INSURANCE-1","bills/invoice-ece6-2024-12-insurance-1-b1d5fe2e.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
9fcf77f9-a73f-4c62-9302-8f021be2f1a4,"Invoice - ECE6-2024-12-MAINTENANCE-1","bills/invoice-ece6-2024-12-maintenance-1-8d01868a.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
3282dae0-e432-48b8-bcc3-c8934a39178b,"Invoice - ECE6-2024-12-CLEANING","bills/invoice-ece6-2024-12-cleaning-65676297.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
56272455-2d26-474f-a772-96d3033b4572,"Receipt - ECE6-2024-12-LANDSCAPING-2","bills/receipt-ece6-2024-12-landscaping-2-f92c7e25.txt","bills/invoice-17f6-2024-01-landscaping.txt",pattern,90,"bills/invoice-17f6-2024-01-landscaping.txt","Matched identifiers: 2024, landscaping"
fe65df1b-77db-4f48-91fb-f05bcc568388,"Invoice - 6665-2024-01-INSURANCE","bills/invoice-6665-2024-01-insurance-09ec0de0.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-6665, invoice"
c61bada2-0ea7-45d0-af51-85dd62909998,"Receipt - 6665-2024-01-MAINTENANCE","bills/receipt-6665-2024-01-maintenance-73a56d4f.txt","bills/invoice-17f6-2024-02-maintenance.txt",pattern,90,"bills/invoice-17f6-2024-02-maintenance.txt","Matched identifiers: 2024, maintenance"
413f6a6c-f9f3-4cff-a17c-0f30c3bf9828,"Invoice - 6665-2024-01-CLEANING","bills/invoice-6665-2024-01-cleaning-61967895.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-6665, invoice"
9bc32e13-2965-4e47-8817-b1dcd5e43afb,"Invoice - 6665-2024-02-MAINTENANCE-1","bills/invoice-6665-2024-02-maintenance-1-c3d4ff64.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-6665, invoice"
296dda6f-90fe-42df-b42c-1129cc098f9a,"Receipt - 6665-2024-02-CLEANING-2","bills/receipt-6665-2024-02-cleaning-2-ca4475ad.txt","bills/invoice-17f6-2024-01-cleaning-2.txt",pattern,90,"bills/invoice-17f6-2024-01-cleaning-2.txt","Matched identifiers: 2024, cleaning"
0dc58c8a-91cc-4b7a-b49e-9db9d4a04847,"Invoice - 6665-2024-02-LANDSCAPING-2","bills/invoice-6665-2024-02-landscaping-2-d9f5422d.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-6665, invoice"
668378a3-6530-4393-8afb-64ca0dfb3e87,"Receipt - 6665-2024-03-INSURANCE-2","bills/receipt-6665-2024-03-insurance-2-6f19fc4d.txt","bills/invoice-17f6-2024-01-insurance-2.txt",pattern,90,"bills/invoice-17f6-2024-01-insurance-2.txt","Matched identifiers: 2024, insurance"
e6c83678-34b5-4e72-a225-e4df94bdde94,"Invoice - 6665-2024-03-CLEANING","bills/invoice-6665-2024-03-cleaning-ae539bc0.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-6665, invoice"
517806c7-b400-429d-afd2-b47b836b11b9,"Invoice - 6665-2024-04-MAINTENANCE-1","bills/invoice-6665-2024-04-maintenance-1-8903f87b.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-6665, invoice"
65e37455-44f6-4c7b-9d2e-26ae21a9e9ae,"Invoice - 6665-2024-04-CLEANING-1","bills/invoice-6665-2024-04-cleaning-1-c0791166.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-6665, invoice"
627b323f-962f-4e29-88b6-61d53fe101c6,"Receipt - 6665-2024-01-LANDSCAPING","bills/receipt-6665-2024-01-landscaping-b5e81763.txt","bills/invoice-17f6-2024-01-landscaping.txt",pattern,90,"bills/invoice-17f6-2024-01-landscaping.txt","Matched identifiers: 2024, landscaping"
395550f8-80a9-4fc5-a133-602a1b9b21ab,"Receipt - 6665-2024-02-INSURANCE","bills/receipt-6665-2024-02-insurance-8bfa2342.txt","bills/invoice-17f6-2024-01-insurance-2.txt",pattern,90,"bills/invoice-17f6-2024-01-insurance-2.txt","Matched identifiers: 2024, insurance"
01fbec82-2359-42ca-9807-5d23746d2bd2,"Invoice - 6665-2024-02-MAINTENANCE-2","bills/invoice-6665-2024-02-maintenance-2-2f752f0f.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-6665, invoice"
5301304a-0842-4814-9499-c5793a1341ce,"Invoice - 6665-2024-02-CLEANING-1","bills/invoice-6665-2024-02-cleaning-1-9101a7cf.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-6665, invoice"
9690fb49-b2b9-43f1-b168-e322001ecf59,"Invoice - 6665-2024-02-LANDSCAPING-1","bills/invoice-6665-2024-02-landscaping-1-2d59b94a.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-6665, invoice"
9137c1c0-f60a-4d5e-9fc3-db1afa365a8c,"Invoice - 6665-2024-03-INSURANCE-1","bills/invoice-6665-2024-03-insurance-1-5683e800.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-6665, invoice"
e6854e72-e3df-465c-968e-e74eb77b6695,"Receipt - 6665-2024-03-MAINTENANCE","bills/receipt-6665-2024-03-maintenance-4e765194.txt","bills/invoice-17f6-2024-02-maintenance.txt",pattern,90,"bills/invoice-17f6-2024-02-maintenance.txt","Matched identifiers: 2024, maintenance"
09e36058-74cd-47f9-985c-3930873cddf9,"Invoice - 6665-2024-03-LANDSCAPING","bills/invoice-6665-2024-03-landscaping-c85b4ac0.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-6665, invoice"
bee1ce69-fa68-4578-ae05-7755dbb53952,"Invoice - 6665-2024-04-INSURANCE","bills/invoice-6665-2024-04-insurance-0aaaa738.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-6665, invoice"
8d080f0d-082e-4fe2-8903-e1dc241ff764,"Receipt - 6665-2024-04-MAINTENANCE-2","bills/receipt-6665-2024-04-maintenance-2-1af51879.txt","bills/invoice-17f6-2024-02-maintenance.txt",pattern,90,"bills/invoice-17f6-2024-02-maintenance.txt","Matched identifiers: 2024, maintenance"
5cbb66f5-a10f-4a1b-9682-43da6d20ca09,"Invoice - 6665-2024-04-CLEANING-2","bills/invoice-6665-2024-04-cleaning-2-03250fc1.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-6665, invoice"
bb5d608a-53d6-4ceb-ae8a-d8d35654d19f,"Invoice - 6665-2024-04-LANDSCAPING","bills/invoice-6665-2024-04-landscaping-5835aeab.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-6665, invoice"
997c1a0b-2a34-4c51-a25d-5990f7961e9d,"Receipt - 6665-2024-05-INSURANCE-2","bills/receipt-6665-2024-05-insurance-2-329879ec.txt","bills/invoice-17f6-2024-01-insurance-2.txt",pattern,90,"bills/invoice-17f6-2024-01-insurance-2.txt","Matched identifiers: 2024, insurance"
87496942-b72b-4239-be79-ce7c12c9589a,"Receipt - 6665-2024-05-CLEANING","bills/receipt-6665-2024-05-cleaning-acb2009f.txt","bills/invoice-17f6-2024-01-cleaning-2.txt",pattern,90,"bills/invoice-17f6-2024-01-cleaning-2.txt","Matched identifiers: 2024, cleaning"
68f620a7-f6b8-4a36-b7bc-4011c8e76864,"Receipt - 6665-2024-05-LANDSCAPING-2","bills/receipt-6665-2024-05-landscaping-2-5663e207.txt","bills/invoice-17f6-2024-01-landscaping.txt",pattern,90,"bills/invoice-17f6-2024-01-landscaping.txt","Matched identifiers: 2024, landscaping"
178f0f28-971d-4404-92e0-9115da707295,"Invoice - 6665-2024-06-INSURANCE-2","bills/invoice-6665-2024-06-insurance-2-5ba498f0.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-6665, invoice"
f931dd5a-2038-4121-a9f4-9858728c11e8,"Receipt - 6665-2024-06-MAINTENANCE-2","bills/receipt-6665-2024-06-maintenance-2-e8bdd866.txt","bills/invoice-17f6-2024-02-maintenance.txt",pattern,90,"bills/invoice-17f6-2024-02-maintenance.txt","Matched identifiers: 2024, maintenance"
d1a1e245-03a8-4176-8836-d734ec6295cd,"Invoice - 6665-2024-06-CLEANING","bills/invoice-6665-2024-06-cleaning-cf5edc29.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-6665, invoice"
d4e44503-28c1-4e75-9124-bcc64cfd22d5,"Invoice - 6665-2024-06-LANDSCAPING-1","bills/invoice-6665-2024-06-landscaping-1-9f03a906.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-6665, invoice"
03556e4b-6542-441f-9003-ceb87e2b5444,"Receipt - 6665-2024-07-INSURANCE-2","bills/receipt-6665-2024-07-insurance-2-cb80afda.txt","bills/invoice-17f6-2024-01-insurance-2.txt",pattern,90,"bills/invoice-17f6-2024-01-insurance-2.txt","Matched identifiers: 2024, insurance"
7856edb5-a5c5-462f-a234-2b622f12c000,"Receipt - 6665-2024-07-CLEANING-1","bills/receipt-6665-2024-07-cleaning-1-ccbb3124.txt","bills/invoice-17f6-2024-01-cleaning-2.txt",pattern,90,"bills/invoice-17f6-2024-01-cleaning-2.txt","Matched identifiers: 2024, cleaning"
